Exp	Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	obs_mean	obs_std
mp_ppo_SuperMarioBros-1-1-v0_0	151	199.91236877441406	65.58042757156093	310.90012	20.100004	214.125	9.6314541015625	3.005788036231098	13.260748	-5.695019	608000	-6.1988831845383174e-09	3.701622247695923	0.003793301060795784	-0.7394106388092041	0.2606779932975769	0.016090640798211098	0.10849999636411667	7.0	106	0.5541917796164145	0.07151969565543922
mp_ppo_SuperMarioBros-1-1-v0_0	152	200.01316731770834	81.18706536963467	311.15015	20.100004	216.26666666666668	8.7781123046875	3.485816125744443	12.991604	-8.066364	612000	-5.7220459481754915e-09	2.7878799438476562	-0.0018876929534599185	-0.583946943283081	0.30774930119514465	0.015197178348898888	0.13375000655651093	11.0	107	0.554195848117958	0.07155431299985003
mp_ppo_SuperMarioBros-1-1-v0_0	153	210.29659830729167	86.73026312462488	311.15012	20.200005	242.0	8.40132421875	3.5896405852466624	13.227773	-6.9355454	616000	-5.2452087118126656e-09	3.576375961303711	-0.003383220173418522	-0.8925423622131348	0.3124096393585205	0.01755085028707981	0.09300000220537186	7.0	107	0.5541916938949337	0.0716296044956831
mp_ppo_SuperMarioBros-1-1-v0_0	154	261.5833333333333	54.034238157201465	311.65018	181.24982	286.3333333333333	8.8891259765625	3.307078405197706	13.12908	-4.9418535	620000	4.291534239087014e-09	3.156069040298462	-0.0023355609737336636	-0.9332315921783447	0.31169018149375916	0.015326171182096004	0.11050000041723251	14.0	108	0.5541894473486482	0.07173473106809963
mp_ppo_SuperMarioBros-1-1-v0_0	155	239.71065848214286	67.52181980333151	312.3502	100.24992	257.57142857142856	9.344759765625	3.132399676665639	13.225661	-4.332868	624000	4.0531160649948106e-09	3.1386823654174805	-0.0006891820812597871	-0.7360572814941406	0.297262042760849	0.016037581488490105	0.1054999977350235	11.0	108	0.5541936959064854	0.07179163605123441
mp_ppo_SuperMarioBros-1-1-v0_0	156	267.33638139204544	53.539033326056945	311.85022	166.44984	295.09090909090907	9.1184326171875	3.271482187499269	13.317661	-6.8060255	628000	-1.4305114870438729e-09	2.4699840545654297	-0.01781945675611496	-0.7465767860412598	0.30437225103378296	0.015005173161625862	0.12099999934434891	33.0	109	0.5541925015822529	0.07189298799386708
mp_ppo_SuperMarioBros-1-1-v0_0	157	249.98331705729166	71.42484941939558	313.25015	100.09993	265.0	9.303701171875	3.041168694967446	13.989635	-7.128955	632000	1.907348723406699e-09	3.1441540718078613	-0.008109193295240402	-1.0102229118347168	0.2934168875217438	0.015137386508286	0.10774999856948853	20.0	110	0.5541956233516134	0.07197534373122617
mp_ppo_SuperMarioBros-1-1-v0_0	158	245.56146709735577	57.57113075278135	312.25024	155.14984	258.53846153846155	9.340587890625	2.930385500183807	13.544395	-6.814054	636000	7.3909758313561724e-09	3.3787128925323486	-0.0001070125144906342	-0.9353327751159668	0.3374064564704895	0.015156080015003681	0.10199999809265137	16.0	110	0.5542015284707048	0.07202529793970697
mp_ppo_SuperMarioBros-1-1-v0_0	159	242.6678466796875	73.14657419841537	312.05014	100.09993	261.7857142857143	9.1620087890625	3.0893075743704284	13.791756	-4.836436	640000	-9.179115245672165e-09	2.604884147644043	-0.009351618587970734	-0.6211926937103271	0.3317509591579437	0.015388235449790955	0.10199999809265137	17.0	111	0.5542011589542545	0.0721095261743617
mp_ppo_SuperMarioBros-1-1-v0_0	160	242.63840895432693	65.71135344180522	312.2001	100.149925	265.0769230769231	9.0371943359375	3.3705436435573715	13.468524	-7.2896147	644000	-9.536743617033494e-10	2.7226314544677734	-0.005518859717994928	-0.7690787315368652	0.32132458686828613	0.01642993465065956	0.10899999737739563	15.0	112	0.5542020699618257	0.0721834445386215
mp_ppo_SuperMarioBros-1-1-v0_0	161	233.91532076322116	76.46532097951332	312.10025	54.100025	270.0769230769231	8.879912109375	3.406036260495842	13.501947	-5.4586024	648000	-6.9141385949933465e-09	3.692105531692505	-0.004448006860911846	-0.4709434509277344	0.30016830563545227	0.02329731360077858	0.09025000035762787	3.0	112	0.5541967640150075	0.0722680114163459
mp_ppo_SuperMarioBros-1-1-v0_0	162	238.99992487980768	62.29644496508979	311.80008	154.89984	265.2307692307692	8.8158603515625	3.431542138064532	13.200562	-6.4788084	652000	4.947185328063597e-09	2.7750625610351562	-0.0035005274694412947	-0.46136975288391113	0.34122028946876526	0.01568196713924408	0.09749999642372131	12.0	113	0.5541975494016911	0.0723419376128743
mp_ppo_SuperMarioBros-1-1-v0_0	163	236.1832071940104	51.39194329792852	312.4502	154.94983	256.0	9.11097265625	3.334406337715906	13.043482	-6.6534195	656000	-7.152557435219364e-10	2.643177032470703	-0.006308501120656729	-0.41231298446655273	0.29498663544654846	0.015542450360953808	0.08900000154972076	12.0	113	0.5542004603618064	0.07239849446094558
mp_ppo_SuperMarioBros-1-1-v0_0	164	194.47051642922793	80.82532397908176	311.95023	55.600014	209.58823529411765	9.52231640625	2.891051826595729	13.414761	-4.273059	660000	3.814697446813398e-09	3.909202814102173	-0.004439828917384148	-0.7701804637908936	0.2536340653896332	0.017570186406373978	0.09300000220537186	8.0	114	0.5542061646017656	0.07243876671483045
mp_ppo_SuperMarioBros-1-1-v0_0	165	270.8500162760417	58.98439776489627	312.05017	166.49983	290.25	8.4716123046875	3.1824098450506026	12.617586	-9.6374035	664000	2.3841858265427618e-08	3.180168628692627	0.003226715140044689	-0.9256689548492432	0.3352716863155365	0.016228096559643745	0.1352500021457672	7.0	114	0.5542082283267858	0.07253065898618347
mp_ppo_SuperMarioBros-1-1-v0_0	166	260.56663004557294	63.79970998987117	312.80023	140.09987	310.0833333333333	8.9558974609375	2.9795658240757157	13.410302	-4.13457	668000	8.106232129989621e-09	5.298295974731445	-0.005318754352629185	-2.607339382171631	0.26064082980155945	0.03575510159134865	0.18674999475479126	2.0	115	0.5541966583141463	0.07262800881996793
mp_ppo_SuperMarioBros-1-1-v0_0	167	251.04993614783655	51.352626491701024	312.70023	181.24983	278.38461538461536	8.7315712890625	3.3754571449657007	12.916183	-7.7006736	672000	1.4305114870438729e-09	3.1238186359405518	-0.0004414949507918209	-0.4280581474304199	0.30499133467674255	0.01582426391541958	0.11574999988079071	7.0	115	0.5541964707288726	0.0726814782460796
mp_ppo_SuperMarioBros-1-1-v0_0	168	237.7498982747396	63.90446717154573	311.8503	100.34993	268.9166666666667	8.54987890625	3.4056685283509314	12.617921	-6.5367603	676000	9.298324776807476e-09	2.7496631145477295	-0.003629290731623769	-0.47194981575012207	0.3480325937271118	0.015260174870491028	0.09875000268220901	16.0	116	0.5541965553476796	0.07273012355216563
mp_ppo_SuperMarioBros-1-1-v0_0	169	247.0457763671875	58.026467784465964	312.30023	166.24985	271.4166666666667	9.131318359375	3.1395808276643398	13.258435	-5.2458067	680000	6.1988831845383174e-09	2.82135009765625	-0.004363075364381075	-0.8489599227905273	0.29712045192718506	0.01516939327120781	0.09925000369548798	17.0	116	0.5541963720132312	0.07279352766882882
mp_ppo_SuperMarioBros-1-1-v0_0	170	225.6374308268229	89.0533218955082	312.3502	19.2	245.0	8.963947265625	3.249072584023016	13.796279	-5.8420377	684000	-1.6689301052252858e-09	4.060081958770752	-0.008363498374819756	-1.1338093280792236	0.3032331168651581	0.015187215991318226	0.10000000149011612	29.0	117	0.5541941083826715	0.0728693885644382
mp_ppo_SuperMarioBros-1-1-v0_0	171	292.71828391335225	41.55189970769305	312.35022	181.64984	319.90909090909093	8.8572880859375	2.9495853455930887	12.53278	-4.416387	688000	1.5735626135437997e-08	2.7818145751953125	-0.0004407992528285831	-0.7565915584564209	0.3184201717376709	0.016293657943606377	0.10899999737739563	6.0	118	0.5541894442087781	0.07300089314842893
mp_ppo_SuperMarioBros-1-1-v0_0	172	270.60005326704544	57.60148837545938	312.15024	165.49983	290.27272727272725	9.243400390625	2.9730319448859777	13.475595	-6.320584	692000	-1.4305114870438729e-09	2.342751979827881	-0.014841612428426743	-0.8153612613677979	0.29116174578666687	0.01517913956195116	0.10474999994039536	40.0	118	0.5541904311362988	0.07308602857036255
mp_ppo_SuperMarioBros-1-1-v0_0	173	290.8444552951389	41.517501225219604	312.1001	182.59982	346.0	8.70853515625	3.2222249143158055	12.748139	1.0665342	696000	-1.680851013929896e-08	3.4062693119049072	-0.0031511334236711264	-1.0865347385406494	0.3005668818950653	0.015040760859847069	0.0872500017285347	6.0	119	0.5541737120277501	0.07323006645608895
mp_ppo_SuperMarioBros-1-1-v0_0	174	291.4550537109375	41.41606487448439	312.40005	189.09981	324.5	9.0447392578125	3.5502680631626253	12.980422	-6.574667	700000	-4.649162388403738e-09	2.315251588821411	-0.0027591087855398655	-0.45057404041290283	0.3037661910057068	0.016838891431689262	0.08299999684095383	6.0	119	0.5541712016456277	0.07331977629589052
mp_ppo_SuperMarioBros-1-1-v0_0	175	292.2091619318182	41.99507673728498	312.60016	182.49982	330.54545454545456	9.00251953125	3.372625756319177	13.81868	-5.959573	704000	4.410743770222325e-09	3.4397451877593994	-0.004176764283329248	-1.4631171226501465	0.30041807889938354	0.01591273583471775	0.09724999964237213	4.0	120	0.5541643440671852	0.0734136147486986
mp_ppo_SuperMarioBros-1-1-v0_0	176	311.85014204545456	0.39198337535868716	312.35025	311.30017	324.1818181818182	9.196439453125	3.244850487695851	13.600592	-0.464238	708000	1.0967254659988157e-08	1.8131424188613892	0.0065022544004023075	-0.5541799068450928	0.3237963318824768	0.015041160397231579	0.09925000369548798	6.0	120	0.5541666936645232	0.0735113640200405
mp_ppo_SuperMarioBros-1-1-v0_0	177	241.436279296875	59.20873251203591	311.6002	153.79988	295.90909090909093	9.12169921875	3.1877833820109234	13.503812	-5.117433	712000	5.7220459481754915e-09	4.046276569366455	0.00038207852048799396	-1.496758222579956	0.2930450737476349	0.01902305893599987	0.12174999713897705	5.0	121	0.5541584302375591	0.07356635011489825
mp_ppo_SuperMarioBros-1-1-v0_0	178	242.23564801897322	81.39622144836595	312.40018	58.000015	276.57142857142856	8.541892578125	3.715349285397	13.380132	-5.978751	716000	2.3841859042583735e-10	2.691066026687622	0.00405280152335763	-0.24702239036560059	0.3713850975036621	0.015414074063301086	0.11124999821186066	8.0	121	0.5541527649217685	0.07363551893995586
mp_ppo_SuperMarioBros-1-1-v0_0	179	248.29536576704547	54.16263224340275	311.45007	166.09985	286.90909090909093	8.927177734375	3.59304218573029	13.970888	-4.9621434	720000	1.1444091896350983e-08	3.158128499984741	-0.003552844049409032	-0.42815470695495605	0.3196355104446411	0.01745259016752243	0.11800000071525574	9.0	122	0.5541465693132139	0.07370654016099241
mp_ppo_SuperMarioBros-1-1-v0_0	180	274.9292399088542	63.059232447556795	312.30023	164.39984	300.6666666666667	8.695318359375	3.284536746730808	13.259688	-5.636657	724000	-1.19209286886246e-09	2.794769287109375	0.0032705471385270357	-0.6467881202697754	0.3090655505657196	0.01784459874033928	0.10199999809265137	8.0	123	0.5541453420022677	0.07377836210094683
mp_ppo_SuperMarioBros-1-1-v0_0	181	238.3653846153846	93.9053616526521	312.10022	20.200005	257.6923076923077	9.248611328125	3.167301197391874	13.083722	-5.2986655	728000	1.4066696252257316e-08	2.599027633666992	-0.014348071999847889	-0.7452514171600342	0.28227436542510986	0.01533317007124424	0.09324999898672104	36.0	123	0.5541439338995753	0.07384497232308206
mp_ppo_SuperMarioBros-1-1-v0_0	182	290.98337809244794	50.3722342086061	313.00018	140.09987	307.0833333333333	9.051611328125	3.0933244656841286	13.334773	-9.211314	732000	4.529952857268427e-09	2.365809679031372	-0.0019793712999671698	-0.6292593479156494	0.31923162937164307	0.016191672533750534	0.10000000149011612	13.0	124	0.5541436250242612	0.07392508873805365
mp_ppo_SuperMarioBros-1-1-v0_0	183	282.92087809244794	51.78556704746105	312.3002	166.89987	302.0	9.2668984375	2.8537649029122476	13.110246	-6.290354	736000	-3.933906533859499e-09	2.2099356651306152	-0.01838696375489235	-0.7809398174285889	0.2915841042995453	0.015466856770217419	0.10875000059604645	35.0	125	0.5541443304318306	0.07399192929359379
mp_ppo_SuperMarioBros-1-1-v0_0	184	275.6864124644886	62.35982576401398	312.35016	139.79988	292.54545454545456	9.388333984375	2.912363194211876	13.307192	-2.0220897	740000	6.765127125163417e-09	1.972968339920044	-0.01995374634861946	-0.7420181035995483	0.28133782744407654	0.015058496966958046	0.08399999886751175	40.0	126	0.554144968192357	0.07406613911883468
mp_ppo_SuperMarioBros-1-1-v0_0	185	274.2042236328125	81.74017206469942	312.40018	20.700005	294.5	9.1340791015625	3.110285670661941	13.114023	-7.3078847	744000	1.4483928723052486e-08	2.2565674781799316	-0.018850062042474747	-0.989862322807312	0.30440187454223633	0.013727321289479733	0.11500000208616257	79.0	127	0.5541437649532085	0.07413529760115997
mp_ppo_SuperMarioBros-1-1-v0_0	186	282.4500732421875	65.15089456408101	312.7002	100.149925	313.5	8.978638671875	3.1751516326980354	13.260546	-6.6109204	748000	9.536743617033494e-10	2.115126609802246	-0.01554479543119669	-0.8046351671218872	0.31546181440353394	0.015079976990818977	0.08950000256299973	29.0	128	0.5541404143935805	0.07421207620610812
mp_ppo_SuperMarioBros-1-1-v0_0	187	247.78076171875	74.10788328770843	312.20016	100.24993	265.46153846153845	9.494869140625	2.9909405854910425	13.392797	-6.780819	752000	-8.225440772946513e-09	2.547427177429199	-0.009533827193081379	-0.5290608406066895	0.27243125438690186	0.015464727766811848	0.08150000125169754	8.0	128	0.5541422378411821	0.07426111707374954
mp_ppo_SuperMarioBros-1-1-v0_0	188	262.70843505859375	89.55212998234603	312.70016	56.75002	275.0833333333333	9.0967568359375	2.9358765460676306	13.163469	-11.738351	756000	-3.6954879156780862e-09	2.4066991806030273	-0.006948910187929869	-0.5078191757202148	0.28113672137260437	0.01510169543325901	0.09475000202655792	9.0	129	0.5541444564928041	0.07432364776616944
mp_ppo_SuperMarioBros-1-1-v0_0	189	287.104248046875	45.892920546092945	312.25015	189.14981	296.5833333333333	9.422919921875	2.9159209054023565	13.408784	-0.8816455	760000	-6.1988831845383174e-09	1.9319959878921509	-0.007369254715740681	-0.4941922426223755	0.32786989212036133	0.015154590830206871	0.11100000143051147	18.0	129	0.5541472476850835	0.0743961231290367
mp_ppo_SuperMarioBros-1-1-v0_0	190	255.0636541193182	90.65587248440715	311.85013	18.7	298.6363636363636	8.95984375	3.206855601919503	12.911122	-3.6734183	764000	2.0265580324974053e-09	3.4373245239257812	-0.006405472289770842	-0.6671340465545654	0.3527832329273224	0.018098367378115654	0.11675000190734863	7.0	130	0.554139972428487	0.07447721314036206
mp_ppo_SuperMarioBros-1-1-v0_0	191	279.1137029474432	70.3168811766356	312.25012	99.94993	297.27272727272725	9.087037109375	3.2463585368840575	13.524456	-6.9237394	768000	-3.0994415922691587e-09	1.6482475996017456	0.0026333220303058624	-0.25061941146850586	0.3121279776096344	0.0164840966463089	0.08824999630451202	7.0	130	0.554139993351016	0.07455250853566192
mp_ppo_SuperMarioBros-1-1-v0_0	192	275.45009358723956	75.05888747204868	312.20016	58.50001	287.75	9.248890625	2.8435949476960496	12.994999	-0.1634597	772000	2.6226043559063328e-09	2.0306904315948486	-0.012781670317053795	-0.7392523288726807	0.27766019105911255	0.015069459564983845	0.10899999737739563	41.0	131	0.5541431070030286	0.07460990658599964
mp_ppo_SuperMarioBros-1-1-v0_0	193	240.03074293870193	87.1563099022052	312.45013	56.100018	262.6923076923077	9.155259765625	3.2632539239040224	14.459132	-1.4752053	776000	3.3974647539736225e-09	3.2772023677825928	-0.012890690006315708	-0.8594009876251221	0.3099152743816376	0.015263372100889683	0.10350000113248825	26.0	132	0.5541407303330963	0.07467072130852849
mp_ppo_SuperMarioBros-1-1-v0_0	194	221.54638671875	91.11256773903368	312.3501	19.0	228.5	9.400736328125	2.796127256889205	13.27269	-3.6662178	780000	1.7881393032936899e-09	3.2897045612335205	-0.004355127923190594	-0.6972098350524902	0.2684687077999115	0.015878522768616676	0.10000000149011612	13.0	133	0.5541466456385574	0.07470760349794377
mp_ppo_SuperMarioBros-1-1-v0_0	195	252.24288504464286	69.09888747295429	312.3001	166.14983	257.57142857142856	9.684193359375	2.731344838885462	13.110308	-5.791453	784000	-8.225440772946513e-09	2.169600486755371	-0.013619857840240002	-0.7929664850234985	0.24558821320533752	0.015248676761984825	0.09149999916553497	31.0	133	0.5541524449595993	0.07474881603623547
mp_ppo_SuperMarioBros-1-1-v0_0	196	285.06827059659093	62.5370628743831	312.50012	100.54993	306.6363636363636	9.21761328125	2.9380524746420034	13.344549	-8.313166	788000	1.0132789718397817e-08	2.5865981578826904	-0.011679151095449924	-0.8106497526168823	0.2997428774833679	0.017318150028586388	0.09350000321865082	7.0	134	0.554150701148625	0.0748244721511853
mp_ppo_SuperMarioBros-1-1-v0_0	197	238.71925706129807	98.85733273549779	312.6501	20.300005	248.07692307692307	9.3733232421875	2.9970085997332405	13.725655	-4.1316442	792000	3.3378602104505717e-09	2.7584645748138428	-0.004837194923311472	-0.9416029453277588	0.27930375933647156	0.015424385666847229	0.09600000083446503	31.0	135	0.5541523857177425	0.0748836465238853
mp_ppo_SuperMarioBros-1-1-v0_0	198	293.4727894176136	39.83785718455271	312.45023	189.69981	308.45454545454544	9.183283203125	3.091835266067712	12.646884	-3.920572	796000	4.768371808516747e-10	2.209200620651245	0.00016560041694901884	-0.7112858295440674	0.3120710551738739	0.015611338429152966	0.10849999636411667	17.0	135	0.5541528891216306	0.07492850903702804
mp_ppo_SuperMarioBros-1-1-v0_0	199	277.27315579927887	79.433295522092	312.40015	20.200005	295.9230769230769	9.3315390625	3.2075661285077195	13.135605	-5.750685	800000	-4.768371808516747e-10	2.6790616512298584	-0.008824118413031101	-0.8370766639709473	0.29888904094696045	0.016008224338293076	0.12099999934434891	10.0	136	0.5541506895391765	0.07499126968357855
mp_ppo_SuperMarioBros-1-1-v0_0	200	258.5950439453125	93.52237783680438	312.3002	20.200005	289.9	9.01092578125	3.150370451927043	13.606516	-5.9363775	804000	-8.106232129989621e-09	3.753946304321289	0.00904504582285881	-0.7541725635528564	0.31010305881500244	0.017614681273698807	0.12524999678134918	5.0	136	0.5541466705282962	0.07504713339177532
mp_ppo_SuperMarioBros-1-1-v0_0	201	237.60712541852678	70.77706054299757	312.45023	100.049934	252.64285714285714	9.4286884765625	3.336744120864679	13.605136	-7.054638	808000	2.145767119543507e-09	2.869156837463379	-0.005026873201131821	-0.687645673751831	0.3112490773200989	0.015178327448666096	0.1107499971985817	12.0	137	0.5541491767548103	0.07507872184979451
mp_ppo_SuperMarioBros-1-1-v0_0	202	276.70913973721593	74.29002259648576	312.50018	56.100025	293.1818181818182	9.159912109375	3.2288204115435097	12.891553	-6.7109733	812000	9.417534307942788e-09	1.9108362197875977	-0.011039345525205135	-0.4267779588699341	0.31093695759773254	0.01610013097524643	0.09775000065565109	13.0	138	0.554147127496405	0.07513490470358726
mp_ppo_SuperMarioBros-1-1-v0_0	203	304.60014204545456	23.013145097989895	312.65018	231.84969	325.27272727272725	9.0447294921875	3.3815728819958917	13.665795	-6.4008837	816000	-7.629394893626795e-09	1.5232288837432861	-0.0034726401790976524	-0.3275374174118042	0.33623912930488586	0.015113488771021366	0.09549999982118607	14.0	138	0.5541457814997686	0.07519889907864433
mp_ppo_SuperMarioBros-1-1-v0_0	204	291.5819202769886	45.34453413111863	312.40012	166.89983	299.0	9.6310009765625	2.8887142333354814	13.247264	-4.755195	820000	-1.120567283408036e-08	1.5838018655776978	-0.022890951484441757	-0.6822336912155151	0.30970507860183716	0.015117733739316463	0.10724999755620956	60.0	139	0.5541490931894294	0.07525512098453585
mp_ppo_SuperMarioBros-1-1-v0_0	205	285.990966796875	42.81325895146799	312.20013	189.7998	310.0	9.3119921875	3.0867708526670716	12.732845	-5.7932363	824000	-5.006790093631253e-09	1.9950668811798096	-0.01096182782202959	-0.45899438858032227	0.31515201926231384	0.015766691416502	0.13474999368190765	18.0	140	0.5541495993069803	0.07529995415539362
mp_ppo_SuperMarioBros-1-1-v0_0	206	262.16253662109375	75.03142136937254	312.4501	99.94992	287.9166666666667	9.056302734375	3.2160170436426485	13.032467	-7.862631	828000	-3.814697446813398e-09	2.6497108936309814	-0.002370077185332775	-0.5328588485717773	0.33099862933158875	0.01572028174996376	0.08824999630451202	5.0	140	0.5541463739307113	0.0753667018011045
mp_ppo_SuperMarioBros-1-1-v0_0	207	301.3293050130208	35.18274927225226	312.7002	184.64981	303.25	9.573115234375	2.891760418899273	13.008578	-0.3213469	832000	-7.1525572131747595e-09	1.272625207901001	-0.025536300614476204	-0.5553430914878845	0.2958134710788727	0.015089889988303185	0.10074999928474426	74.0	141	0.5541511863323482	0.07541859184475766
mp_ppo_SuperMarioBros-1-1-v0_0	208	280.78338623046875	62.0746568321834	312.50018	100.24993	305.0833333333333	9.2479189453125	3.2285977993550077	12.982145	-2.877537	836000	-1.907348723406699e-09	1.611241102218628	-0.013154380023479462	-0.6200255751609802	0.3576531708240509	0.015606241300702095	0.11949999630451202	28.0	142	0.5541498598960855	0.0754766913630976
mp_ppo_SuperMarioBros-1-1-v0_0	209	298.9750732421875	26.433315456363488	312.55017	232.94977	319.6	9.4107666015625	2.868156597123839	12.639254	-5.797569	840000	-5.364418242947977e-09	2.2934226989746094	0.01105846930295229	-0.8786965608596802	0.3024432063102722	0.018661778420209885	0.11625000089406967	9.0	143	0.5541486128134694	0.07553576418767324
mp_ppo_SuperMarioBros-1-1-v0_0	210	297.54595947265625	47.47340778388027	312.6002	140.09987	303.0	9.400068359375	2.9990073227444776	12.687245	-0.13485368	844000	-2.3841859042583735e-10	1.531591534614563	-0.01104435883462429	-0.5225176811218262	0.2812492847442627	0.015448180958628654	0.10199999809265137	33.0	143	0.5541510754694926	0.07559032172713263
mp_ppo_SuperMarioBros-1-1-v0_0	211	270.0584309895833	85.46388811582936	312.3501	19.700005	273.75	9.65769921875	2.7830033097132674	12.769747	-4.5127044	848000	5.7220459481754915e-09	2.0463669300079346	-0.021049225702881813	-0.7635453939437866	0.28093355894088745	0.015351158566772938	0.1107499971985817	38.0	144	0.5541551079734433	0.07562896090159726
mp_ppo_SuperMarioBros-1-1-v0_0	212	293.170068359375	40.60750103890906	312.60016	181.29982	320.8	9.111669921875	3.341631922616553	13.03723	-1.9812999	852000	8.344650304081824e-09	2.2938551902770996	-0.009331232868134975	-0.44239234924316406	0.3160015642642975	0.015060809440910816	0.12025000154972076	11.0	145	0.5541541807369877	0.0756676216159142
mp_ppo_SuperMarioBros-1-1-v0_0	213	259.42919921875	76.67780433139262	312.60022	100.54993	262.1666666666667	9.6637978515625	2.909178631933763	12.997402	-7.5438333	856000	3.4570692974966732e-09	1.9051729440689087	-0.005330684594810009	-0.5448226928710938	0.2726190686225891	0.0157100111246109	0.08675000071525574	15.0	145	0.5541576930009964	0.07571299292983777
mp_ppo_SuperMarioBros-1-1-v0_0	214	271.04099343039775	66.57136357972274	312.85013	154.94984	282.72727272727275	9.34355078125	3.193791279087442	13.248627	-5.0233736	860000	7.629394893626795e-09	2.16603946685791	-0.0012327436124905944	-0.35431647300720215	0.29788026213645935	0.016833310946822166	0.07850000262260437	5.0	146	0.5541580986458959	0.07575608396661633
mp_ppo_SuperMarioBros-1-1-v0_0	215	285.7818492542614	48.48034212382563	312.70016	155.14984	300.8181818181818	9.38653125	3.1945936691444032	12.662266	-7.8910837	864000	1.6689301052252858e-09	1.9306640625	-0.01195114478468895	-0.36067330837249756	0.2970970869064331	0.01563268154859543	0.09375	13.0	147	0.5541563310425038	0.07581864265633907
mp_ppo_SuperMarioBros-1-1-v0_0	216	278.9363458806818	54.292325471595305	312.55023	182.29982	348.72727272727275	7.505376953125	5.0531284786629955	12.903455	-5.168797	868000	7.3909758313561724e-09	1.5252423286437988	0.006884301081299782	-0.31500542163848877	0.3443419933319092	0.016309181228280067	0.1497499942779541	1.0	147	0.5541415672812863	0.07587700707427708
mp_ppo_SuperMarioBros-1-1-v0_0	217	297.7228338068182	45.32363499549154	312.7002	154.39984	302.1818181818182	9.6629814453125	2.795656333660756	13.146792	0.10290921	872000	-2.145767119543507e-09	1.740973949432373	-0.004288008436560631	-0.34203994274139404	0.23838172852993011	0.016463954001665115	0.10100000351667404	7.0	148	0.5541422306574701	0.07593087712990537
mp_ppo_SuperMarioBros-1-1-v0_0	218	305.57098388671875	22.306211181903276	313.20023	231.59969	313.8333333333333	9.5738125	3.1407101978493657	12.964371	-5.862728	876000	4.291534239087014e-09	1.491096019744873	-0.0025255708023905754	-0.3437471389770508	0.27602314949035645	0.015018283389508724	0.1014999970793724	8.0	148	0.5541447414941043	0.0759782695792978
mp_ppo_SuperMarioBros-1-1-v0_0	219	275.62284712357956	80.2938804910946	312.65024	58.600014	286.6363636363636	9.6318203125	2.7482615243549877	12.557534	-3.6447191	880000	-3.6954879156780862e-09	1.4915095567703247	-0.010761239565908909	-0.23900353908538818	0.2604108452796936	0.015173382125794888	0.07774999737739563	5.0	149	0.5541459563506936	0.07602397210594941
mp_ppo_SuperMarioBros-1-1-v0_0	220	261.31539212740387	64.55980987023405	312.8002	165.74982	257.46153846153845	9.754330078125	2.930951810525891	13.208416	-2.638008	884000	-1.0013580187262505e-08	2.081075668334961	-0.0006089165108278394	-0.5111016035079956	0.26800259947776794	0.015984417870640755	0.10350000113248825	12.0	149	0.554151979428936	0.0760549763415608
mp_ppo_SuperMarioBros-1-1-v0_0	221	285.2455388849432	56.16862485065516	312.7003	166.09984	298.90909090909093	9.6453359375	2.6291225997528627	13.176172	0.87775344	888000	6.1988831845383174e-09	2.1808271408081055	-0.0034368918277323246	-0.5616451501846313	0.25337734818458557	0.027988532558083534	0.11774999648332596	3.0	150	0.5541541527918188	0.07608751845071265
mp_ppo_SuperMarioBros-1-1-v0_0	222	300.8850341796875	33.680217209068	312.85013	199.84888	383.1	7.0536923828125	5.631307574622434	13.29298	-3.3860333	892000	1.1265277599648016e-08	2.7329485416412354	0.010928288102149963	-1.5438240766525269	0.32555511593818665	0.022870097309350967	0.054749999195337296	1.0	150	0.5541386568700664	0.07615162057603762
mp_ppo_SuperMarioBros-1-1-v0_0	223	268.38855919471155	65.5876473367743	312.65024	154.89984	275.84615384615387	10.04301171875	2.8586838303994897	13.490619	-1.4629793	896000	-7.629394893626795e-09	2.739013910293579	0.005906180012971163	-0.7159979343414307	0.2677594721317291	0.01593160629272461	0.09849999845027924	7.0	151	0.5541440994161304	0.07618063481675633
mp_ppo_SuperMarioBros-1-1-v0_0	224	311.4051025390625	1.220813041926323	312.6002	308.49997	337.0	9.58803515625	2.773457658377445	13.5204	2.101725	900000	-6.079673653403006e-09	3.1306347846984863	-0.00719761848449707	-1.0235154628753662	0.2801608741283417	0.017670948058366776	0.0925000011920929	5.0	151	0.5541403542485661	0.07624172894995518
mp_ppo_SuperMarioBros-1-1-v0_0	225	267.67919921875	62.77498361376396	312.50015	166.04984	273.5833333333333	9.92372265625	2.8533871730585387	14.568457	0.74958265	904000	-1.2397766369076635e-08	3.129410982131958	-0.010269884951412678	-1.0319299697875977	0.26664435863494873	0.020673302933573723	0.10975000262260437	6.0	152	0.5541423773765672	0.07627462503459484
mp_ppo_SuperMarioBros-1-1-v0_0	226	298.73341878255206	29.816251783929992	312.95016	231.99976	311.5833333333333	9.633517578125	3.190149940147798	13.572792	-2.231876	908000	-1.1920929132713809e-08	1.7905361652374268	-0.003735190723091364	-0.456018328666687	0.27483388781547546	0.015263162553310394	0.10125000029802322	19.0	152	0.5541427471882976	0.07631738565653318
